acct_nbr,rtxn_nbr,cust_cd,tran_amt,post_dt,data_dt,cust_type,mjaccttypcd,rtxnsourcecd,accttypcd,term_cd,branch_acct,currencycd,miaccttypcd,mjmidesc,branch_thgd,is_cash,created_at,intrtxndesctext,mcc
aa7c7181-9418-4,109,a7627627-6415-44b9-a818-c8b6f586305c,-4718455,20240107,20240131,CN,CK,WWW,TGTT,KKH,1015,VND,G270,TKTT FIRST KHTN (CN) VND,1015,0,20240120,MUA TREN SHOPEE,7311
30166b1f-489d-4,110,8659e35a-3cda-456f-aceb-96d4f8625b7e,-4114017,20240119,20240131,CN,SAV,MAPP,TGTT,KKH,1029,VND,G270,TKTT FIRST KHTN (CN) VND,1046,0,20240116,THANH TOAN XANH SM,5411
5c18546a-7a1d-4,111,41890cb1-27dc-4ca7-8ae8-71b08db4c097,2250296,20240111,20240131,CN,SAV,MAPP,TGTT,KKH,1016,VND,G270,TKTT FIRST KHTN (CN) VND,1018,0,20240110,CHUYEN KHOAN QUA APP,4722
484e52fe-85b4-4,112,9aa4ce80-a014-44ca-b314-943b9dadf3f1,2628432,20240110,20240131,CN,SAV,ONLI,TGTT,KKH,1017,VND,G270,TKTT FIRST KHTN (CN) VND,1002,0,20240111,BOOK PHONG AGODA,4121
a86e6299-0d71-4,113,745598d3-d203-4e98-811f-f90096ab6325,421779,20240119,20240131,CN,SAV,BRANCH,TGTT,KKH,1020,VND,G270,TKTT FIRST KHTN (CN) VND,1041,0,20240130,CUOC GRAB,7311
ee1d0009-ea26-4,114,77c82e00-c179-4aa4-8db3-2bd68f1cfe8b,901651,20240119,20240131,CN,SAV,ONLI,TGTT,KKH,1031,VND,G270,TKTT FIRST KHTN (CN) VND,1045,0,20240129,CUOC GRAB,5812
36c99c2b-e045-4,115,49b81dcd-a809-43c1-b09c-4a16bbdfa677,1143658,20240105,20240131,CN,CK,ONLI,TGTT,KKH,1011,VND,G270,TKTT FIRST KHTN (CN) VND,1002,0,20240123,CHUYEN KHOAN QUA APP,0000
74de431d-3fb3-4,116,4eff03c4-2f05-4bb1-af5e-b05adc644dd8,-3950086,20240101,20240131,CN,SAV,ONLI,TGTT,KKH,1000,VND,G270,TKTT FIRST KHTN (CN) VND,1049,0,20240127,BOOK PHONG AGODA,4722
4323c882-9720-4,117,8dc1b9af-a8fc-471f-93c6-4eead45c2751,1679086,20240126,20240131,CN,CK,ONLI,TGTT,KKH,1012,VND,G270,TKTT FIRST KHTN (CN) VND,1019,0,20240121,XEM PHIM CGV,4900
65e6dc5c-2107-4,118,a7627627-6415-44b9-a818-c8b6f586305c,-215300,20240111,20240131,CN,CK,MAPP,TGTT,KKH,1007,VND,G270,TKTT FIRST KHTN (CN) VND,1001,0,20240107,XEM PHIM CGV,0000
9d7551b3-f899-4,119,cdfc4b01-be29-4f7f-a787-76a1193fe8fb,1025229,20240113,20240131,CN,CK,ONLI,TGTT,KKH,1043,VND,G270,TKTT FIRST KHTN (CN) VND,1019,0,20240129,MUA TREN SHOPEE,4121
df0873a8-7ff6-4,120,3cf0980c-e0f8-4f7a-8606-3e0bc20b0fc5,631418,20240130,20240131,CN,CK,ONLI,TGTT,KKH,1048,VND,G270,TKTT FIRST KHTN (CN) VND,1025,0,20240126,CHUYEN KHOAN QUA APP,4121
441e1e53-6938-4,121,ed324144-cecb-487e-a3f0-933d525ab06a,2630002,20240131,20240131,CN,SAV,MAPP,TGTT,KKH,1040,VND,G270,TKTT FIRST KHTN (CN) VND,1018,0,20240105,CHUYEN KHOAN QUA APP,0000
2c98fc1f-91f0-4,122,92b49e75-f51f-4f17-94e4-31075c9551e2,-1814317,20240130,20240131,CN,CK,MAPP,TGTT,KKH,1013,VND,G270,TKTT FIRST KHTN (CN) VND,1049,0,20240109,CUOC GRAB,5411
a9de0dab-b100-4,123,874aae77-d2fe-422a-a5ef-b4dd4bb6da05,-1264737,20240123,20240131,CN,CK,ONLI,TGTT,KKH,1015,VND,G270,TKTT FIRST KHTN (CN) VND,1032,0,20240109,XEM PHIM CGV,5411
3c44310e-9241-4,124,66bf42c7-2729-416a-9c4a-aff8a95b3550,-1083936,20240129,20240131,CN,SAV,ONLI,TGTT,KKH,1049,VND,G270,TKTT FIRST KHTN (CN) VND,1046,0,20240129,XEM PHIM CGV,7311
5540b1c4-9817-4,125,91162d4c-892f-4f9a-bfac-65597ca3d7a0,2624560,20240108,20240131,CN,CK,ONLI,TGTT,KKH,1018,VND,G270,TKTT FIRST KHTN (CN) VND,1033,0,20240112,MUA TREN SHOPEE,4121
a29b454b-4815-4,126,6c5add0e-da25-4253-b92f-cb2a09ea9ca6,-688873,20240123,20240131,CN,CK,WWW,TGTT,KKH,1009,VND,G270,TKTT FIRST KHTN (CN) VND,1027,0,20240119,THANH TOAN XANH SM,5812
6d99818f-f720-4,127,2a427724-a021-4c9e-bca5-0409675d4463,-3229252,20240116,20240131,CN,CK,MAPP,TGTT,KKH,1030,VND,G270,TKTT FIRST KHTN (CN) VND,1047,0,20240124,XEM PHIM CGV,4900
d9d11a78-1784-4,128,a03635b9-a819-47f1-b224-9071bf3bcbb2,4830409,20240124,20240131,CN,SAV,BRANCH,TGTT,KKH,1035,VND,G270,TKTT FIRST KHTN (CN) VND,1048,0,20240126,MUA TREN SHOPEE,4121
a3d6e4f6-5828-4,129,3bae383a-61a0-48b9-ac34-b3490b30a027,-66181,20240109,20240131,CN,CK,ONLI,TGTT,KKH,1002,VND,G270,TKTT FIRST KHTN (CN) VND,1013,0,20240121,XEM PHIM CGV,4722
d675357e-46ca-4,130,81b8a85a-ed98-43b5-9b38-88ade90c964d,-3907519,20240104,20240131,CN,CK,MAPP,TGTT,KKH,1001,VND,G270,TKTT FIRST KHTN (CN) VND,1013,0,20240121,THANH TOAN XANH SM,4900
2c9a7abb-8229-4,131,4fd876ea-69b1-495a-b3b8-d782ecd403d0,1702749,20240119,20240131,CN,SAV,MAPP,TGTT,KKH,1036,VND,G270,TKTT FIRST KHTN (CN) VND,1028,0,20240131,CUOC GRAB,4722
a5fc95f3-3bd4-4,132,d7df471e-a288-4f76-aca5-8f2c1ead27ea,2391623,20240107,20240131,CN,SAV,ONLI,TGTT,KKH,1017,VND,G270,TKTT FIRST KHTN (CN) VND,1025,0,20240107,BOOK PHONG AGODA,7311
e13af6f0-40a6-4,133,6c5add0e-da25-4253-b92f-cb2a09ea9ca6,2228,20240112,20240131,CN,SAV,MAPP,TGTT,KKH,1013,VND,G270,TKTT FIRST KHTN (CN) VND,1032,0,20240113,BOOK PHONG AGODA,5411
39177eb8-8938-4,134,00e0df6b-e1f6-4efd-8271-446388746cad,1464572,20240109,20240131,CN,CK,MAPP,TGTT,KKH,1001,VND,G270,TKTT FIRST KHTN (CN) VND,1004,0,20240101,XEM PHIM CGV,5411
872e822e-46dd-4,135,615b6f0d-a787-4667-bb8b-41d8e5912042,-3273251,20240113,20240131,CN,CK,MAPP,TGTT,KKH,1023,VND,G270,TKTT FIRST KHTN (CN) VND,1041,0,20240117,THANH TOAN XANH SM,4900
326b990e-15c6-4,136,fc123a4b-dacf-4f4e-a9d8-175db26c18eb,-1320776,20240112,20240131,CN,SAV,ONLI,TGTT,KKH,1001,VND,G270,TKTT FIRST KHTN (CN) VND,1001,0,20240127,CUOC GRAB,4722
a3abcc1e-a0f4-4,137,6745bdd0-458b-4929-8e3b-c9f503b3cd5d,-3381713,20240109,20240131,CN,CK,ONLI,TGTT,KKH,1023,VND,G270,TKTT FIRST KHTN (CN) VND,1008,0,20240108,MUA TREN SHOPEE,5812
0ceac4be-20b0-4,138,e0425d48-8bbd-4bee-8700-d833a7cc6161,-1127647,20240112,20240131,CN,SAV,MAPP,TGTT,KKH,1013,VND,G270,TKTT FIRST KHTN (CN) VND,1018,0,20240118,CHUYEN KHOAN QUA APP,5812
6d4c4059-8382-4,139,015e2e98-78e6-4b90-835c-f629936f4895,628005,20240124,20240131,CN,CK,BRANCH,TGTT,KKH,1000,VND,G270,TKTT FIRST KHTN (CN) VND,1026,0,20240121,XEM PHIM CGV,0000
939cefe4-5e90-4,140,6732326c-439a-41db-985c-1d933d75caf0,-574605,20240130,20240131,CN,CK,MAPP,TGTT,KKH,1045,VND,G270,TKTT FIRST KHTN (CN) VND,1026,0,20240125,CHUYEN KHOAN QUA APP,4722
401ccc2d-00ee-4,141,d46c7cf0-0492-43c7-8194-214955d26050,932148,20240116,20240131,CN,CK,MAPP,TGTT,KKH,1010,VND,G270,TKTT FIRST KHTN (CN) VND,1025,0,20240101,BOOK PHONG AGODA,7311
58f5c1ee-43ea-4,142,59e0ad7f-fda8-4c3c-9020-f65769b83e89,17591,20240113,20240131,CN,SAV,ONLI,TGTT,KKH,1014,VND,G270,TKTT FIRST KHTN (CN) VND,1036,0,20240120,CUOC GRAB,7311
e65e0dc9-b484-4,143,475a41ed-2d9a-4efb-8eb2-61dd13d56e93,-1821856,20240103,20240131,CN,CK,BRANCH,TGTT,KKH,1007,VND,G270,TKTT FIRST KHTN (CN) VND,1036,0,20240121,XEM PHIM CGV,5812
1d590f5a-c83a-4,144,b8a3447c-fc1e-4d8c-9bd1-ef558cbee6db,-3565840,20240106,20240131,CN,CK,MAPP,TGTT,KKH,1028,VND,G270,TKTT FIRST KHTN (CN) VND,1013,0,20240115,THANH TOAN XANH SM,4722
d722a312-fe6a-4,145,5a6edd74-9ac8-4dc8-9895-e642fff2a6e9,-2473271,20240114,20240131,CN,CK,BRANCH,TGTT,KKH,1029,VND,G270,TKTT FIRST KHTN (CN) VND,1002,0,20240113,XEM PHIM CGV,0000
8a1e4e41-453a-4,146,0f923569-678b-4f02-8ec3-3d0dbf684ed3,-2992867,20240102,20240131,CN,CK,ONLI,TGTT,KKH,1041,VND,G270,TKTT FIRST KHTN (CN) VND,1020,0,20240110,CUOC GRAB,7311
c096c269-8b47-4,147,781f34c6-f5ed-41a0-b146-e192924de8c2,2074222,20240122,20240131,CN,CK,ONLI,TGTT,KKH,1024,VND,G270,TKTT FIRST KHTN (CN) VND,1045,0,20240130,BOOK PHONG AGODA,4900
4211a002-55ad-4,148,59e0ad7f-fda8-4c3c-9020-f65769b83e89,3199668,20240121,20240131,CN,CK,ONLI,TGTT,KKH,1002,VND,G270,TKTT FIRST KHTN (CN) VND,1036,0,20240106,CUOC GRAB,4900
bed70ec1-5458-4,149,e08035e2-8cf4-43d8-a0cf-123ba344f30b,2203886,20240131,20240131,CN,SAV,ONLI,TGTT,KKH,1049,VND,G270,TKTT FIRST KHTN (CN) VND,1039,0,20240124,THANH TOAN XANH SM,4722
01dcb4d1-daf8-4,150,bcac3461-90ec-4679-a782-2685c9394cde,1437341,20240120,20240131,CN,CK,ONLI,TGTT,KKH,1000,VND,G270,TKTT FIRST KHTN (CN) VND,1007,0,20240122,XEM PHIM CGV,4722
0a0fd2e9-d51e-4,151,893ebbe0-ec47-4fa7-b80e-5eca2598033e,-1921486,20240103,20240131,CN,SAV,MAPP,TGTT,KKH,1026,VND,G270,TKTT FIRST KHTN (CN) VND,1005,0,20240128,THANH TOAN XANH SM,4121
15ab5f5d-14bf-4,152,1b388126-8bdb-4efc-9466-f46335d644f7,2109855,20240116,20240131,CN,SAV,MAPP,TGTT,KKH,1023,VND,G270,TKTT FIRST KHTN (CN) VND,1001,0,20240129,MUA TREN SHOPEE,5411
a9321714-c5a4-4,153,ffc9dfd9-0ff4-4b9d-83e0-702e078dffb5,1050834,20240108,20240131,CN,CK,ONLI,TGTT,KKH,1023,VND,G270,TKTT FIRST KHTN (CN) VND,1005,0,20240125,THANH TOAN XANH SM,5812
08043a86-4142-4,154,92d4a1f5-9c8c-42b4-b1c0-3a4b9618a160,-4531066,20240126,20240131,CN,SAV,WWW,TGTT,KKH,1039,VND,G270,TKTT FIRST KHTN (CN) VND,1038,0,20240131,CHUYEN KHOAN QUA APP,4722
04bc1d06-e06c-4,155,91162d4c-892f-4f9a-bfac-65597ca3d7a0,4076121,20240106,20240131,CN,SAV,ONLI,TGTT,KKH,1002,VND,G270,TKTT FIRST KHTN (CN) VND,1010,0,20240103,THANH TOAN XANH SM,4900
d9ab17a8-31e2-4,156,3b31e74b-28d8-4ba3-abd1-5753629e3293,-4200461,20240125,20240131,CN,CK,ONLI,TGTT,KKH,1000,VND,G270,TKTT FIRST KHTN (CN) VND,1004,0,20240126,CUOC GRAB,4121
6909a22e-e4fb-4,157,381a4976-1360-4e60-b51b-f4b6b1f57aa1,27079,20240103,20240131,CN,SAV,ONLI,TGTT,KKH,1006,VND,G270,TKTT FIRST KHTN (CN) VND,1009,0,20240113,CHUYEN KHOAN QUA APP,4722
2c681c37-a8e2-4,158,c4fbff9b-ef43-4e08-940c-7522d7b79700,130691,20240105,20240131,CN,CK,MAPP,TGTT,KKH,1021,VND,G270,TKTT FIRST KHTN (CN) VND,1046,0,20240116,THANH TOAN XANH SM,5812
b704d5cd-eaba-4,159,030cdbc2-55de-4318-ac94-92b49cce3032,3370071,20240104,20240131,CN,CK,ONLI,TGTT,KKH,1010,VND,G270,TKTT FIRST KHTN (CN) VND,1038,0,20240105,CUOC GRAB,4722
951f28de-496e-4,160,a7013680-3ef3-4791-9ce7-3caf9faafb3c,4130675,20240106,20240131,CN,SAV,WWW,TGTT,KKH,1003,VND,G270,TKTT FIRST KHTN (CN) VND,1037,0,20240109,MUA TREN SHOPEE,4121
3eaed4b4-5a3b-4,161,ac22a441-95c8-498a-af70-4901586a93ce,4396757,20240102,20240131,CN,SAV,MAPP,TGTT,KKH,1017,VND,G270,TKTT FIRST KHTN (CN) VND,1006,0,20240124,MUA TREN SHOPEE,5812
d12c1183-285b-4,162,85d85861-f318-4c26-9149-9b1eda16993f,696721,20240122,20240131,CN,SAV,MAPP,TGTT,KKH,1010,VND,G270,TKTT FIRST KHTN (CN) VND,1035,0,20240123,CHUYEN KHOAN QUA APP,7311
30747728-187b-4,163,d80d950b-3ebd-4e09-bb01-a5a32ce980e5,1790422,20240103,20240131,CN,CK,MAPP,TGTT,KKH,1032,VND,G270,TKTT FIRST KHTN (CN) VND,1046,0,20240119,THANH TOAN XANH SM,5411
21483aea-5fae-4,164,ccc81938-8010-427e-9907-5b72212376a5,-4114801,20240108,20240131,CN,SAV,MAPP,TGTT,KKH,1042,VND,G270,TKTT FIRST KHTN (CN) VND,1017,0,20240115,MUA TREN SHOPEE,4722
8974fa6f-a6db-4,165,2fe989c6-482d-43c9-bf73-a92d7d7fa792,-120839,20240115,20240131,CN,CK,MAPP,TGTT,KKH,1040,VND,G270,TKTT FIRST KHTN (CN) VND,1009,0,20240109,BOOK PHONG AGODA,0000
61c3c43c-f469-4,166,f9eb8402-4311-4fbd-a7b0-549990a66b58,3978567,20240110,20240131,CN,CK,BRANCH,TGTT,KKH,1001,VND,G270,TKTT FIRST KHTN (CN) VND,1006,0,20240125,MUA TREN SHOPEE,5812
29cf6166-0872-4,167,148159e3-46fb-4e86-b224-3e80bab2d982,-443028,20240115,20240131,CN,CK,MAPP,TGTT,KKH,1022,VND,G270,TKTT FIRST KHTN (CN) VND,1035,0,20240115,XEM PHIM CGV,0000
dd058cd8-42c0-4,168,e381f175-b53b-4f0b-bc3e-045e90a18ad7,-4304060,20240126,20240131,CN,CK,MAPP,TGTT,KKH,1024,VND,G270,TKTT FIRST KHTN (CN) VND,1030,0,20240114,MUA TREN SHOPEE,4900
a3a8c467-e408-4,169,3ae1928b-0b15-4717-b337-fdda9fda41c4,-2993588,20240127,20240131,CN,SAV,MAPP,TGTT,KKH,1008,VND,G270,TKTT FIRST KHTN (CN) VND,1049,0,20240119,BOOK PHONG AGODA,7311
8a9977fc-45a3-4,170,7086e3c3-5e08-4172-8e59-3cb278507e36,-704930,20240131,20240131,CN,SAV,BRANCH,TGTT,KKH,1019,VND,G270,TKTT FIRST KHTN (CN) VND,1007,0,20240125,CUOC GRAB,4722
83d37e06-a225-4,171,9816dfbc-68a0-4785-a360-9ae9a611e3d3,-2624716,20240106,20240131,CN,CK,MAPP,TGTT,KKH,1045,VND,G270,TKTT FIRST KHTN (CN) VND,1039,0,20240117,CUOC GRAB,4121
1e6404cb-04c8-4,172,843053db-c7e7-4213-8610-1ee824ed949c,-1077074,20240112,20240131,CN,CK,WWW,TGTT,KKH,1046,VND,G270,TKTT FIRST KHTN (CN) VND,1009,0,20240101,CUOC GRAB,5812
004f43c7-a644-4,173,284a75c9-2b69-4d38-9fa7-024d50bcf9cf,-1670381,20240108,20240131,CN,CK,MAPP,TGTT,KKH,1008,VND,G270,TKTT FIRST KHTN (CN) VND,1039,0,20240127,MUA TREN SHOPEE,7311
67af9cd4-dba7-4,174,7e0f2087-c939-423a-ae5b-5ba9d5241ab2,-1810709,20240123,20240131,CN,SAV,MAPP,TGTT,KKH,1014,VND,G270,TKTT FIRST KHTN (CN) VND,1027,0,20240101,XEM PHIM CGV,4722
7b41afd8-a6e0-4,175,41e13983-66fa-4940-a222-9cab8cec46b8,-4088353,20240106,20240131,CN,SAV,MAPP,TGTT,KKH,1041,VND,G270,TKTT FIRST KHTN (CN) VND,1025,0,20240119,THANH TOAN XANH SM,5812
c8eb2189-20a0-4,176,0b64f1cf-bf4a-46cb-98f2-0eee715bda53,3827146,20240125,20240131,CN,SAV,MAPP,TGTT,KKH,1033,VND,G270,TKTT FIRST KHTN (CN) VND,1019,0,20240113,XEM PHIM CGV,7311
1e091300-e427-4,177,28952d6f-e949-4e37-a5b7-9191573c046e,1927062,20240127,20240131,CN,SAV,ONLI,TGTT,KKH,1014,VND,G270,TKTT FIRST KHTN (CN) VND,1001,0,20240124,CHUYEN KHOAN QUA APP,4121
643a953c-e20c-4,178,77e4d805-e322-462f-84cc-edf784e37eed,1233819,20240125,20240131,CN,SAV,MAPP,TGTT,KKH,1032,VND,G270,TKTT FIRST KHTN (CN) VND,1045,0,20240122,MUA TREN SHOPEE,5812
ecd36bb3-36ee-4,179,3f1199ae-d985-456e-84d1-ad2abf9e22c2,1064694,20240126,20240131,CN,CK,WWW,TGTT,KKH,1043,VND,G270,TKTT FIRST KHTN (CN) VND,1022,0,20240123,XEM PHIM CGV,0000
0a5b6a93-50c7-4,180,8d712a86-b39f-483d-b818-ea49444816c1,-1034977,20240116,20240131,CN,SAV,MAPP,TGTT,KKH,1021,VND,G270,TKTT FIRST KHTN (CN) VND,1022,0,20240106,CHUYEN KHOAN QUA APP,4900
2660ef04-4224-4,181,53fcf90c-769d-4334-ab70-b792c8bf8748,3233153,20240126,20240131,CN,SAV,BRANCH,TGTT,KKH,1035,VND,G270,TKTT FIRST KHTN (CN) VND,1016,0,20240129,XEM PHIM CGV,4121
d289c926-452e-4,182,239a4298-5042-4df0-9794-751d44706ad0,4300399,20240115,20240131,CN,SAV,ONLI,TGTT,KKH,1012,VND,G270,TKTT FIRST KHTN (CN) VND,1040,0,20240116,CUOC GRAB,7311
f8fa2b24-6687-4,183,3b49562c-5f4c-4fec-9838-d679b2f2e851,-4943827,20240120,20240131,CN,SAV,MAPP,TGTT,KKH,1041,VND,G270,TKTT FIRST KHTN (CN) VND,1020,0,20240117,XEM PHIM CGV,4900
e94c7059-2c1a-4,184,1440894e-27d2-450d-af7f-ad5fb930521a,-4208015,20240115,20240131,CN,SAV,MAPP,TGTT,KKH,1013,VND,G270,TKTT FIRST KHTN (CN) VND,1038,0,20240112,CHUYEN KHOAN QUA APP,5812
b797c57c-5b5f-4,185,9bbbe2c7-d84f-4aa5-b5d2-dfcb6e139688,1749756,20240108,20240131,CN,SAV,ONLI,TGTT,KKH,1041,VND,G270,TKTT FIRST KHTN (CN) VND,1025,0,20240105,CUOC GRAB,4900
f1cfd002-9f20-4,186,51a5f11e-ddf2-4c89-8936-f59533d8c334,-2639332,20240119,20240131,CN,CK,ONLI,TGTT,KKH,1042,VND,G270,TKTT FIRST KHTN (CN) VND,1030,0,20240116,BOOK PHONG AGODA,4121
8282a5d7-13d6-4,187,67dc622c-0e63-4363-be98-afcfdc268c5c,4117049,20240114,20240131,CN,CK,MAPP,TGTT,KKH,1014,VND,G270,TKTT FIRST KHTN (CN) VND,1007,0,20240111,BOOK PHONG AGODA,5812
e4334eeb-12f3-4,188,3fcf01fd-8513-40d2-aa1e-249ba0327211,1674130,20240127,20240131,CN,SAV,MAPP,TGTT,KKH,1032,VND,G270,TKTT FIRST KHTN (CN) VND,1006,0,20240107,XEM PHIM CGV,5812
902912aa-d835-4,189,f9b1a28d-7478-48b6-b0ec-1fe559150482,-1317087,20240121,20240131,CN,CK,MAPP,TGTT,KKH,1002,VND,G270,TKTT FIRST KHTN (CN) VND,1020,0,20240114,CHUYEN KHOAN QUA APP,4722
1d3c46b3-2ece-4,190,8fafaf37-c935-4846-8faa-5c7731af54f1,-847175,20240116,20240131,CN,CK,ONLI,TGTT,KKH,1006,VND,G270,TKTT FIRST KHTN (CN) VND,1049,0,20240124,XEM PHIM CGV,4900
18463617-63ba-4,191,86e9df1b-4403-4b74-ae74-97c4d4403876,1908825,20240112,20240131,CN,SAV,MAPP,TGTT,KKH,1045,VND,G270,TKTT FIRST KHTN (CN) VND,1022,0,20240121,MUA TREN SHOPEE,5812
52883514-af77-4,192,343af2ad-a1e8-4672-9c9d-d70af1bc832b,-3590358,20240103,20240131,CN,SAV,MAPP,TGTT,KKH,1048,VND,G270,TKTT FIRST KHTN (CN) VND,1012,0,20240108,MUA TREN SHOPEE,4121
01b5b271-302d-4,193,d3941809-d4cf-441c-8276-0703803b53a9,3834118,20240126,20240131,CN,SAV,ONLI,TGTT,KKH,1039,VND,G270,TKTT FIRST KHTN (CN) VND,1041,0,20240130,MUA TREN SHOPEE,4900
028a6720-26c2-4,194,f38565bf-54af-4dca-ba7d-06e6e65c7581,-4952283,20240120,20240131,CN,CK,ONLI,TGTT,KKH,1040,VND,G270,TKTT FIRST KHTN (CN) VND,1041,0,20240121,BOOK PHONG AGODA,5411
c1cdd659-c39d-4,195,8c32cda3-e79f-4083-a5e9-190a3a3a7152,4789469,20240105,20240131,CN,SAV,MAPP,TGTT,KKH,1004,VND,G270,TKTT FIRST KHTN (CN) VND,1027,0,20240101,THANH TOAN XANH SM,0000
b0911414-d9cf-4,196,1d74e96b-5df1-44f5-93c3-171b0dafb026,-3323545,20240113,20240131,CN,CK,MAPP,TGTT,KKH,1025,VND,G270,TKTT FIRST KHTN (CN) VND,1039,0,20240127,XEM PHIM CGV,0000
985ba437-9e49-4,197,c3537c17-3b28-4053-b43b-2d68e510e601,2421113,20240115,20240131,CN,SAV,ONLI,TGTT,KKH,1036,VND,G270,TKTT FIRST KHTN (CN) VND,1026,0,20240128,THANH TOAN XANH SM,4722
05d8b81d-30b6-4,198,e88467e3-2ce9-4e84-8a75-1cf11b890006,-4600752,20240108,20240131,CN,CK,MAPP,TGTT,KKH,1001,VND,G270,TKTT FIRST KHTN (CN) VND,1031,0,20240127,MUA TREN SHOPEE,4900
0a3e8ee3-8a42-4,199,8f89280c-0cb5-4800-9a03-4fc3a9d52002,-685711,20240114,20240131,CN,SAV,MAPP,TGTT,KKH,1049,VND,G270,TKTT FIRST KHTN (CN) VND,1019,0,20240121,CUOC GRAB,5411
928b2d49-d842-4,200,73b1a0a6-3c3a-4894-913f-dcc6611f88d7,1303136,20240126,20240131,CN,CK,BRANCH,TGTT,KKH,1000,VND,G270,TKTT FIRST KHTN (CN) VND,1012,0,20240129,MUA TREN SHOPEE,5812
e0f5a55e-117a-4,201,6ddc8f69-f985-495d-afb3-50ba5b2e20e3,-4297725,20240115,20240131,CN,SAV,MAPP,TGTT,KKH,1003,VND,G270,TKTT FIRST KHTN (CN) VND,1041,0,20240101,XEM PHIM CGV,5411
23e6583a-1609-4,202,b9154617-a74d-4b06-a66d-1d0d052a5c51,-567064,20240124,20240131,CN,SAV,WWW,TGTT,KKH,1027,VND,G270,TKTT FIRST KHTN (CN) VND,1001,0,20240104,MUA TREN SHOPEE,0000
8e82cabc-394e-4,203,9aa4ce80-a014-44ca-b314-943b9dadf3f1,-1968635,20240130,20240131,CN,SAV,ONLI,TGTT,KKH,1041,VND,G270,TKTT FIRST KHTN (CN) VND,1042,0,20240124,THANH TOAN XANH SM,7311
7edb0f3b-c213-4,204,2c06e9bd-d5dc-4201-9e69-2820262d4f65,-17563,20240119,20240131,CN,SAV,MAPP,TGTT,KKH,1009,VND,G270,TKTT FIRST KHTN (CN) VND,1018,0,20240106,MUA TREN SHOPEE,7311
59922939-fdda-4,205,3ef47592-ddba-4361-bdb9-c57888e0a749,45765,20240108,20240131,CN,SAV,ONLI,TGTT,KKH,1014,VND,G270,TKTT FIRST KHTN (CN) VND,1048,0,20240118,THANH TOAN XANH SM,4900
45414b9e-9de7-4,206,09729e88-4e69-485e-adf1-22e07037bf5b,2852316,20240110,20240131,CN,SAV,ONLI,TGTT,KKH,1017,VND,G270,TKTT FIRST KHTN (CN) VND,1014,0,20240114,MUA TREN SHOPEE,7311
c3259564-40ba-4,207,781f34c6-f5ed-41a0-b146-e192924de8c2,-3764954,20240113,20240131,CN,CK,MAPP,TGTT,KKH,1045,VND,G270,TKTT FIRST KHTN (CN) VND,1026,0,20240128,MUA TREN SHOPEE,7311
587e6994-18d1-4,208,8823c35a-2139-40f6-ae63-672ec9dd4c81,-4172803,20240104,20240131,CN,CK,ONLI,TGTT,KKH,1038,VND,G270,TKTT FIRST KHTN (CN) VND,1011,0,20240119,THANH TOAN XANH SM,0000
66c4ba64-f189-4,209,e58793c5-9c22-41ed-969f-dbd310c194ab,-981097,20240111,20240131,CN,CK,ONLI,TGTT,KKH,1011,VND,G270,TKTT FIRST KHTN (CN) VND,1039,0,20240117,THANH TOAN XANH SM,4722
f64d16e9-b141-4,210,49b81dcd-a809-43c1-b09c-4a16bbdfa677,3875199,20240102,20240131,CN,SAV,MAPP,TGTT,KKH,1007,VND,G270,TKTT FIRST KHTN (CN) VND,1009,0,20240106,CUOC GRAB,5411
fdb72d1b-29a2-4,211,35201866-f941-464a-9b25-c9940c112a42,3552695,20240130,20240131,CN,CK,ONLI,TGTT,KKH,1041,VND,G270,TKTT FIRST KHTN (CN) VND,1027,0,20240126,THANH TOAN XANH SM,5812
1f7f2402-924b-4,212,de601abf-4d35-4346-bce3-28fde2ceabe7,599929,20240119,20240131,CN,SAV,MAPP,TGTT,KKH,1000,VND,G270,TKTT FIRST KHTN (CN) VND,1003,0,20240116,CUOC GRAB,4722
93e60bba-de9b-4,213,41e13983-66fa-4940-a222-9cab8cec46b8,3887738,20240124,20240131,CN,CK,WWW,TGTT,KKH,1034,VND,G270,TKTT FIRST KHTN (CN) VND,1003,0,20240126,THANH TOAN XANH SM,5411
a06c8d3b-aa81-4,214,3ea854c6-209a-4bd9-acfc-2e6fe04961db,3053435,20240128,20240131,CN,SAV,MAPP,TGTT,KKH,1005,VND,G270,TKTT FIRST KHTN (CN) VND,1027,0,20240115,BOOK PHONG AGODA,0000
e5541898-3951-4,215,94d8bb6f-59f7-481d-b408-fb24bfa0b047,-2220605,20240121,20240131,CN,CK,ONLI,TGTT,KKH,1045,VND,G270,TKTT FIRST KHTN (CN) VND,1041,0,20240131,BOOK PHONG AGODA,4722
c2b00884-7f95-4,216,efa75f97-8e18-412d-83cf-3401144e3b3a,-3298937,20240118,20240131,CN,CK,MAPP,TGTT,KKH,1015,VND,G270,TKTT FIRST KHTN (CN) VND,1043,0,20240115,BOOK PHONG AGODA,4900
8dc7617e-4508-4,217,dd7386fb-c4d7-4de0-be36-53f77b22971b,-1988434,20240123,20240131,CN,CK,MAPP,TGTT,KKH,1020,VND,G270,TKTT FIRST KHTN (CN) VND,1028,0,20240106,MUA TREN SHOPEE,4900
